id,programa,fecha_instalacion,latitud,longitud,colonia,alcaldia
LA CANDELARIA TICOMAN (BARR)-05-093-02,Colonias_sin_WiFi,,19.522623,-99.132787,LA CANDELARIA TICOMAN (BARR),Gustavo A. Madero
LA CANDELARIA TICOMAN (BARR)-05-093-03,Colonias_sin_WiFi,,19.520113,-99.13575,LA CANDELARIA TICOMAN (BARR),Gustavo A. Madero
LA CA?ëADA-13-018-01,Colonias_sin_WiFi,,19.24340153,-99.11738235,LA CA?ëADA,Xochimilco
LA CASILDA-05-094-01,Colonias_sin_WiFi,,19.55760673,-99.1245045,LA CASILDA,Gustavo A. Madero
LA CASILDA-05-094-02,Colonias_sin_WiFi,,19.555127,-99.1242769,LA CASILDA,Gustavo A. Madero
LA CASILDA-05-094-03,Colonias_sin_WiFi,,19.55796799,-99.1272454,LA CASILDA,Gustavo A. Madero
LA CASILDA-05-094-04,Colonias_sin_WiFi,,19.55766427,-99.12319591,LA CASILDA,Gustavo A. Madero
LA CEBADA (AMPL)-10-098-01,Colonias_sin_WiFi,,19.37991297,-99.23280693,LA CEBADA (AMPL),Álvaro Obregón
LA CONCEPCION TLACOAPA (BARR)-13-020-01,Colonias_sin_WiFi,,19.26737624,-99.1052782,LA CONCEPCION TLACOAPA (BARR),Xochimilco
LA ASUNCION (BARR)-13-017-02,Colonias_sin_WiFi,,19.27038671,-99.10273229,LA ASUNCION (BARR),Xochimilco
LA CONCEPCION TLACOAPA (BARR)-13-020-02,Colonias_sin_WiFi,,19.26927792,-99.10478891,LA CONCEPCION TLACOAPA (BARR),Xochimilco
GABRIEL HERNANDEZ-05-063-02,Colonias_sin_WiFi,,19.501049,-99.09617,GABRIEL HERNANDEZ,Gustavo A. Madero
LA CRUZ (BARR)-05-095-01,Colonias_sin_WiFi,,19.491455,-99.101497,LA CRUZ (BARR),Gustavo A. Madero
GABRIEL HERNANDEZ (AMPL) I-05-221-01,Colonias_sin_WiFi,,19.502057,-99.097062,GABRIEL HERNANDEZ (AMPL) I,Gustavo A. Madero
LA ESPERANZA-07-107-01,Colonias_sin_WiFi,,19.30962,-99.07802,LA ESPERANZA,Iztapalapa
POLVORILLA (AMPL)-07-115-01,Colonias_sin_WiFi,,19.314797,-99.042801,POLVORILLA (AMPL),Iztapalapa
LA FORESTAL 3-05-101-01,Colonias_sin_WiFi,,19.566939,-99.128816,LA FORESTAL 3,Gustavo A. Madero
LA FORESTAL 2-05-100-02,Colonias_sin_WiFi,,19.570208,-99.125744,LA FORESTAL 2,Gustavo A. Madero
LA FORESTAL 2-05-100-03,Colonias_sin_WiFi,,19.566091,-99.127177,LA FORESTAL 2,Gustavo A. Madero
LA FORESTAL 2-05-100-04,Colonias_sin_WiFi,,19.569149,-99.126934,LA FORESTAL 2,Gustavo A. Madero
LA FORESTAL 3-05-101-02,Colonias_sin_WiFi,,19.56744414,-99.12945351,LA FORESTAL 3,Gustavo A. Madero
LA GUADALUPANA-12-071-01,Colonias_sin_WiFi,,19.19611547,-99.14996424,LA GUADALUPANA,Tlalpan
LA GUADALUPANA-12-071-02,Colonias_sin_WiFi,,19.193573,-99.150275,LA GUADALUPANA,Tlalpan
PARAISO-07-152-01,Colonias_sin_WiFi,,19.37653476,-99.02679176,PARAISO,Iztapalapa
LA JOYITA-11-017-01,Colonias_sin_WiFi,,19.313216,-98.971023,LA JOYITA,Tláhuac
LA MAGUEYERA-07-111-01,Colonias_sin_WiFi,,19.31978906,-99.0451462,LA MAGUEYERA,Iztapalapa
LA MAGUEYERA-07-111-02,Colonias_sin_WiFi,,19.3198236,-99.0431327,LA MAGUEYERA,Iztapalapa
SANTA CATARINA YECAHUIZOTL (PBLO)-11-040-01,Colonias_sin_WiFi,,19.31231787,-98.96497264,SANTA CATARINA YECAHUIZOTL (PBLO),Tláhuac
LA MEXICANA (AMPL)-10-013-01,Colonias_sin_WiFi,,19.38464591,-99.22838587,LA MEXICANA (AMPL),Álvaro Obregón
LA PALMITA-10-109-01,Colonias_sin_WiFi,,19.38383921,-99.2256907,LA PALMITA,Álvaro Obregón
LA MARTINICA-10-105-01,Colonias_sin_WiFi,,19.35851272,-99.22434521,LA MARTINICA,Álvaro Obregón
LA PLANTA-07-113-01,Colonias_sin_WiFi,,19.29217481,-99.06399946,LA PLANTA,Iztapalapa
EL MOLINO-07-054-01,Colonias_sin_WiFi,,19.29760567,-99.06632768,EL MOLINO,Iztapalapa
LA PLANTA-07-113-02,Colonias_sin_WiFi,,19.296274,-99.063125,LA PLANTA,Iztapalapa
LA POLVORILLA-07-114-01,Colonias_sin_WiFi,,19.31964183,-99.04878478,LA POLVORILLA,Iztapalapa
LA REGADERA-07-116-01,Colonias_sin_WiFi,,19.3531565,-99.06402719,LA REGADERA,Iztapalapa
EL MOLINITO-04-016-01,Colonias_sin_WiFi,,19.36157116,-99.28703511,EL MOLINITO,Cuajimalpa de Morelos
LA SANTISIMA (BARR)-13-024-01,Colonias_sin_WiFi,,19.26417238,-99.09705861,LA SANTISIMA (BARR),Xochimilco
SAN ESTEBAN (BARR)-13-040-02,Colonias_sin_WiFi,,19.26307757,-99.09870253,SAN ESTEBAN (BARR),Xochimilco
SANTA MARIA TOMATLAN (PBLO)-07-214-01,Colonias_sin_WiFi,,19.32589219,-99.10226719,SANTA MARIA TOMATLAN (PBLO),Iztapalapa
EL PIRUL-10-065-01,Colonias_sin_WiFi,,19.380988,-99.241389,EL PIRUL,Álvaro Obregón
LAS AGUILAS SECC HORNOS-10-116-01,Colonias_sin_WiFi,,19.36228908,-99.20483585,LAS AGUILAS SECC HORNOS,Álvaro Obregón
LAS CABA?ëAS-03-068-01,Colonias_sin_WiFi,,19.310479,-99.127063,LAS CABA?ëAS,Coyoacán
LA CA?ëADA-10-096-01,Colonias_sin_WiFi,,19.3811978,-99.22653197,LA CA?ëADA,Álvaro Obregón
LAS CUEVITAS-10-118-01,Colonias_sin_WiFi,,19.385011,-99.22880405,LAS CUEVITAS,Álvaro Obregón
LAS HUERTAS-08-028-1,Colonias_sin_WiFi,,19.29514,-99.23785,LAS HUERTAS,La Magdalena Contreras
BELEN DE LAS FLORES-10-029-01,Colonias_sin_WiFi,,19.39949515,-99.21293928,BELEN DE LAS FLORES,Álvaro Obregón
LIBERACION PROLETARIA-10-120-01,Colonias_sin_WiFi,,19.38067185,-99.23052745,LIBERACION PROLETARIA,Álvaro Obregón
LIBERACION PROLETARIA-10-120-02,Colonias_sin_WiFi,,19.38098075,-99.22942268,LIBERACION PROLETARIA,Álvaro Obregón
LOMAS DE CUAUTEPEC-05-115-01,Colonias_sin_WiFi,,19.57061129,-99.13659403,LOMAS DE CUAUTEPEC,Gustavo A. Madero
LOMAS DE CUAUTEPEC-05-115-02,Colonias_sin_WiFi,,19.57130553,-99.13666494,LOMAS DE CUAUTEPEC,Gustavo A. Madero
LOMAS DE CUAUTEPEC-05-115-03,Colonias_sin_WiFi,,19.56945778,-99.1359533,LOMAS DE CUAUTEPEC,Gustavo A. Madero
LOMAS DE CUAUTEPEC-05-115-04,Colonias_sin_WiFi,,19.56821401,-99.13672433,LOMAS DE CUAUTEPEC,Gustavo A. Madero
LOMAS DE CUAUTEPEC-05-115-05,Colonias_sin_WiFi,,19.56714395,-99.13619708,LOMAS DE CUAUTEPEC,Gustavo A. Madero
LOMAS DE CUAUTEPEC-05-115-06,Colonias_sin_WiFi,,19.56573101,-99.1348927,LOMAS DE CUAUTEPEC,Gustavo A. Madero
LOMAS DE CUAUTEPEC-05-115-07,Colonias_sin_WiFi,,19.57220677,-99.1349512,LOMAS DE CUAUTEPEC,Gustavo A. Madero
LOMAS DE LA ESTANCIA I-07-281-01,Colonias_sin_WiFi,,19.34139516,-99.00738987,LOMAS DE LA ESTANCIA I,Iztapalapa
LOMAS DE LA ESTANCIA I-07-281-02,Colonias_sin_WiFi,,19.33939514,-99.00455353,LOMAS DE LA ESTANCIA I,Iztapalapa
LOMAS DE LA ESTANCIA I-07-281-03,Colonias_sin_WiFi,,19.33793956,-99.00196033,LOMAS DE LA ESTANCIA I,Iztapalapa
LOMAS DE LA ESTANCIA I-07-281-04,Colonias_sin_WiFi,,19.33845,-99.0094,LOMAS DE LA ESTANCIA I,Iztapalapa
LOMAS DE LA ESTANCIA II-07-282-03,Colonias_sin_WiFi,,19.335408,-99.010381,LOMAS DE LA ESTANCIA II,Iztapalapa
LOMAS DE LA ESTANCIA II-07-282-04,Colonias_sin_WiFi,,19.33756,-99.00841,LOMAS DE LA ESTANCIA II,Iztapalapa
LOMAS DE LA ESTANCIA II-07-282-05,Colonias_sin_WiFi,,19.336526,-99.007543,LOMAS DE LA ESTANCIA II,Iztapalapa
AMPLIACION LOMAS DE PADIERNA-12-082-01,Colonias_sin_WiFi,,19.29759746,-99.22003195,AMPLIACION LOMAS DE PADIERNA,Tlalpan
LOMAS DE SAN JUAN IXHUATEPEC (2A SECCION)-05-116-02,Colonias_sin_WiFi,,19.50881651,-99.10770421,LOMAS DE SAN JUAN IXHUATEPEC (2A SECCION),Gustavo A. Madero
LOMAS DE SAN LORENZO I-07-283-01,Colonias_sin_WiFi,,19.31975468,-99.05898907,LOMAS DE SAN LORENZO I,Iztapalapa
LOMAS DE SAN LORENZO I-07-283-02,Colonias_sin_WiFi,,19.31713692,-99.0618056,LOMAS DE SAN LORENZO I,Iztapalapa
LOMAS DE SAN LORENZO II-07-284-03,Colonias_sin_WiFi,,19.315676,-99.066738,LOMAS DE SAN LORENZO II,Iztapalapa
LOMAS DE SAN LORENZO I-07-283-03,Colonias_sin_WiFi,,19.313657,-99.05992,LOMAS DE SAN LORENZO I,Iztapalapa
LOMAS DE SAN LORENZO I-07-283-04,Colonias_sin_WiFi,,19.320395,-99.063944,LOMAS DE SAN LORENZO I,Iztapalapa
LOMAS DE SAN LORENZO II-07-284-07,Colonias_sin_WiFi,,19.32203595,-99.06339437,LOMAS DE SAN LORENZO II,Iztapalapa
LOMAS DE SAN LORENZO II-07-284-01,Colonias_sin_WiFi,,19.320324,-99.068744,LOMAS DE SAN LORENZO II,Iztapalapa
LOMAS DE SAN LORENZO II-07-284-02,Colonias_sin_WiFi,,19.31731254,-99.0663673,LOMAS DE SAN LORENZO II,Iztapalapa
LOMAS DE SAN LORENZO II-07-284-04,Colonias_sin_WiFi,,19.318483,-99.06943,LOMAS DE SAN LORENZO II,Iztapalapa
LOMAS DE SAN LORENZO II-07-284-05,Colonias_sin_WiFi,,19.319182,-99.070959,LOMAS DE SAN LORENZO II,Iztapalapa
LOMAS DE SAN LORENZO II-07-284-06,Colonias_sin_WiFi,,19.319587,-99.067843,LOMAS DE SAN LORENZO II,Iztapalapa
LOMAS DE SAN LORENZO I-07-283-05,Colonias_sin_WiFi,,19.316318,-99.065032,LOMAS DE SAN LORENZO I,Iztapalapa
LOMAS DE SAN LORENZO I-07-283-06,Colonias_sin_WiFi,,19.317821,-99.063799,LOMAS DE SAN LORENZO I,Iztapalapa
LOMAS DE TEPEMECATL-12-222-01,Colonias_sin_WiFi,,19.238184,-99.23555,LOMAS DE TEPEMECATL,Tlalpan
LOMAS DE TEPEMECATL-12-222-02,Colonias_sin_WiFi,,19.2388743,-99.2406181,LOMAS DE TEPEMECATL,Tlalpan
LOMAS DE TEPEMECATL-12-222-03,Colonias_sin_WiFi,,19.242201,-99.239372,LOMAS DE TEPEMECATL,Tlalpan
LOMAS DE TEPEMECATL-12-222-05,Colonias_sin_WiFi,,19.24365853,-99.24175886,LOMAS DE TEPEMECATL,Tlalpan
LOMAS DE TEPEMECATL-12-222-06,Colonias_sin_WiFi,,19.24600779,-99.24184469,LOMAS DE TEPEMECATL,Tlalpan
LOMAS DE TEPEMECATL-12-222-07,Colonias_sin_WiFi,,19.23967101,-99.23280445,LOMAS DE TEPEMECATL,Tlalpan
LOMAS EL MANTO-07-126-01,Colonias_sin_WiFi,,19.35073455,-99.0856095,LOMAS EL MANTO,Iztapalapa
EL SANTUARIO (AMPL)-07-061-02,Colonias_sin_WiFi,,19.32927385,-99.09300713,EL SANTUARIO (AMPL),Iztapalapa
LOS CEDROS-10-146-01,Colonias_sin_WiFi,,19.36359499,-99.23765888,LOS CEDROS,Álvaro Obregón
LOS CERRILLOS II-13-026-01,Colonias_sin_WiFi,,19.24747751,-99.01338791,LOS CERRILLOS II,Xochimilco
LOS CERRILLOS II-13-026-02,Colonias_sin_WiFi,,19.24743989,-99.01564471,LOS CERRILLOS II,Xochimilco
LOS CERRILLOS II-13-026-03,Colonias_sin_WiFi,,19.24547167,-99.01619833,LOS CERRILLOS II,Xochimilco
LOS CERRILLOS II-13-026-04,Colonias_sin_WiFi,,19.2450981,-99.01384378,LOS CERRILLOS II,Xochimilco
LOS CERRILLOS III-13-027-01,Colonias_sin_WiFi,,19.249135,-99.023938,LOS CERRILLOS III,Xochimilco
SANTIAGO TULYEHUALCO (PBLO)-13-067-02,Colonias_sin_WiFi,,19.253246,-99.020446,SANTIAGO TULYEHUALCO (PBLO),Xochimilco
LOS CERRILLOS III-13-027-03,Colonias_sin_WiFi,,19.250025,-99.020507,LOS CERRILLOS III,Xochimilco
LOS CERRILLOS III-13-027-04,Colonias_sin_WiFi,,19.247448,-99.027285,LOS CERRILLOS III,Xochimilco
LA LOMA-10-104-01,Colonias_sin_WiFi,,19.37737232,-99.24362736,LA LOMA,Álvaro Obregón
LOS PICOS VI B-07-133-01,Colonias_sin_WiFi,,19.37856012,-99.10377614,LOS PICOS VI B,Iztapalapa
LOS PICOS VI B-07-133-02,Colonias_sin_WiFi,,19.37992638,-99.10555364,LOS PICOS VI B,Iztapalapa
LUIS DONALDO COLOSIO-05-118-01,Colonias_sin_WiFi,,19.56210352,-99.14375572,LUIS DONALDO COLOSIO,Gustavo A. Madero
MALACATES (AMPL)-05-121-01,Colonias_sin_WiFi,,19.57675406,-99.13484234,MALACATES (AMPL),Gustavo A. Madero
SAN JUAN DE ARAGON 6A SECCION (U HAB) I-05-161-01,Colonias_sin_WiFi,,19.46984385,-99.06679544,SAN JUAN DE ARAGON 6A SECCION (U HAB) I,Gustavo A. Madero
MEDIA LUNA-03-081-01,Colonias_sin_WiFi,,19.30098646,-99.15986869,MEDIA LUNA,Coyoacán
MIGUEL DE LA MADRID HURTADO-07-139-01,Colonias_sin_WiFi,,19.34199,-99.0032,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL DE LA MADRID HURTADO-07-139-02,Colonias_sin_WiFi,,19.33875831,-99.00147322,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL DE LA MADRID HURTADO-07-139-03,Colonias_sin_WiFi,,19.3417439,-99.0038146,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL DE LA MADRID HURTADO-07-139-04,Colonias_sin_WiFi,,19.3434108,-99.0036124,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL DE LA MADRID HURTADO-07-139-05,Colonias_sin_WiFi,,19.343983,-99.004858,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL DE LA MADRID HURTADO-07-139-06,Colonias_sin_WiFi,,19.3458004,-99.0045425,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL DE LA MADRID HURTADO-07-139-07,Colonias_sin_WiFi,,19.34214322,-99.00135385,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL DE LA MADRID HURTADO-07-139-08,Colonias_sin_WiFi,,19.34807285,-99.00309283,MIGUEL DE LA MADRID HURTADO,Iztapalapa
MIGUEL HIDALGO-17-041-01,Colonias_sin_WiFi,,19.43625,-99.105631,MIGUEL HIDALGO,Venustiano Carranza
MILPA DEL CEDRO-10-155-01,Colonias_sin_WiFi,,19.35382939,-99.25650306,MILPA DEL CEDRO,Álvaro Obregón
POLVORILLA (AMPL)-07-115-02,Colonias_sin_WiFi,,19.31582343,-99.04442513,POLVORILLA (AMPL),Iztapalapa
POLVORILLA (AMPL)-07-115-04,Colonias_sin_WiFi,,19.3175251,-99.04589017,POLVORILLA (AMPL),Iztapalapa
MIRAVALLE-07-143-01,Colonias_sin_WiFi,,19.33477,-98.999532,MIRAVALLE,Iztapalapa
MIRAVALLE-07-143-02,Colonias_sin_WiFi,,19.335989,-98.997403,MIRAVALLE,Iztapalapa
MIRAVALLE-07-143-03,Colonias_sin_WiFi,,19.33474,-98.996262,MIRAVALLE,Iztapalapa
MIRAVALLE-07-143-04,Colonias_sin_WiFi,,19.3382668,-98.99499525,MIRAVALLE,Iztapalapa
MIRAVALLE-07-143-05,Colonias_sin_WiFi,,19.334937,-98.995265,MIRAVALLE,Iztapalapa
MIRAVALLE-07-143-07,Colonias_sin_WiFi,,19.331812,-98.995245,MIRAVALLE,Iztapalapa
MONTE ALBAN-07-146-01,Colonias_sin_WiFi,,19.354274,-99.020649,MONTE ALBAN,Iztapalapa
NUEVA GENERACION (U HAB)-07-150-02,Colonias_sin_WiFi,,19.28996,-99.07123,NUEVA GENERACION (U HAB),Iztapalapa
NUEVA GENERACION (U HAB)-07-150-03,Colonias_sin_WiFi,,19.288554,-99.071729,NUEVA GENERACION (U HAB),Iztapalapa
NATIVITAS LA JOYA (AMPL)-13-030-01,Colonias_sin_WiFi,,19.239747,-99.091543,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-02,Colonias_sin_WiFi,,19.23814,-99.09218667,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-03,Colonias_sin_WiFi,,19.23484307,-99.09284003,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-04,Colonias_sin_WiFi,,19.23632181,-99.09179273,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-05,Colonias_sin_WiFi,,19.23516149,-99.09103564,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-06,Colonias_sin_WiFi,,19.228303,-99.086274,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-07,Colonias_sin_WiFi,,19.23348372,-99.09526347,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-08,Colonias_sin_WiFi,,19.23082,-99.09026833,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-10,Colonias_sin_WiFi,,19.225901,-99.088131,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-11,Colonias_sin_WiFi,,19.2295937,-99.0895103,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-12,Colonias_sin_WiFi,,19.2378912,-99.094685,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-13,Colonias_sin_WiFi,,19.23732332,-99.09323913,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-14,Colonias_sin_WiFi,,19.23652701,-99.09293363,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-15,Colonias_sin_WiFi,,19.239412,-99.093433,NATIVITAS LA JOYA (AMPL),Xochimilco
NATIVITAS LA JOYA (AMPL)-13-030-16,Colonias_sin_WiFi,,19.23171164,-99.09716145,NATIVITAS LA JOYA (AMPL),Xochimilco
SANTA CRUZ ACALPIXCA (PBLO)-13-060-03,Colonias_sin_WiFi,,19.25523469,-99.07302948,SANTA CRUZ ACALPIXCA (PBLO),Xochimilco
SANTIAGO TULYEHUALCO (PBLO)-13-067-01,Colonias_sin_WiFi,,19.25224119,-99.00852092,SANTIAGO TULYEHUALCO (PBLO),Xochimilco
NUEVO RENACIMIENTO DE AXALCO-12-110-02,Colonias_sin_WiFi,,19.2533551,-99.16135861,NUEVO RENACIMIENTO DE AXALCO,Tlalpan
TLACUITLAPA 2DO REACOMODO (AMPL)-10-223-01,Colonias_sin_WiFi,,19.35454725,-99.23560742,TLACUITLAPA 2DO REACOMODO (AMPL),Álvaro Obregón
PALMITAS-07-151-01,Colonias_sin_WiFi,,19.33911606,-99.02526046,PALMITAS,Iztapalapa
SANTO TOMAS-02-099-01,Colonias_sin_WiFi,,19.48452383,-99.17580179,SANTO TOMAS,Azcapotzalco
PARAISO-07-152-02,Colonias_sin_WiFi,,19.37576,-99.03403,PARAISO,Iztapalapa
ALVARO OBREGON_(FRACC)-07-006-01,Colonias_sin_WiFi,,19.37483118,-99.037312,ALVARO OBREGON_(FRACC),Iztapalapa
PARAISO SANTA CATARINA-11-028-01,Colonias_sin_WiFi,,19.3241543,-98.9770126,PARAISO SANTA CATARINA,Tláhuac
PARAISO SANTA CATARINA-11-028-02,Colonias_sin_WiFi,,19.3240705,-98.9761214,PARAISO SANTA CATARINA,Tláhuac
PARAISO SANTA CATARINA-11-028-03,Colonias_sin_WiFi,,19.3235854,-98.97609039,PARAISO SANTA CATARINA,Tláhuac
PARAJE EL CABALLITO-10-168-01,Colonias_sin_WiFi,,19.314021,-99.271879,PARAJE EL CABALLITO,Álvaro Obregón
PARAJES BUENAVISTA (TETECON)-07-156-03,Colonias_sin_WiFi,,19.3241184,-99.0258767,PARAJES BUENAVISTA (TETECON),Iztapalapa
PARAJES BUENAVISTA (TETECON)-07-156-04,Colonias_sin_WiFi,,19.3223501,-99.0257105,PARAJES BUENAVISTA (TETECON),Iztapalapa
PARAJES BUENAVISTA (TETECON)-07-156-05,Colonias_sin_WiFi,,19.320802,-99.02769,PARAJES BUENAVISTA (TETECON),Iztapalapa
PARAJES BUENAVISTA (TETECON)-07-156-06,Colonias_sin_WiFi,,19.3219907,-99.0281307,PARAJES BUENAVISTA (TETECON),Iztapalapa
PARQUE METROPOLITANO-05-135-01,Colonias_sin_WiFi,,19.568239,-99.131768,PARQUE METROPOLITANO,Gustavo A. Madero
PEDREGAL DEL MAUREL-03-091-01,Colonias_sin_WiFi,,19.30930547,-99.17563947,PEDREGAL DEL MAUREL,Coyoacán
PIEDRA LARGA-12-124-01,Colonias_sin_WiFi,,19.19167013,-99.13660783,PIEDRA LARGA,Tlalpan
PODER POPULAR-10-173-01,Colonias_sin_WiFi,,19.363678,-99.201196,PODER POPULAR,Álvaro Obregón
LA POLVORILLA-07-114-02,Colonias_sin_WiFi,,19.31862369,-99.04653964,LA POLVORILLA,Iztapalapa
POLVORILLA (AMPL)-07-115-03,Colonias_sin_WiFi,,19.31797417,-99.04443582,POLVORILLA (AMPL),Iztapalapa
SAN MATEO TLALTENANGO (PBLO)-04-046-01,Colonias_sin_WiFi,,19.34652298,-99.27408786,SAN MATEO TLALTENANGO (PBLO),Cuajimalpa de Morelos
SAN MATEO TLALTENANGO (PBLO)-04-046-02,Colonias_sin_WiFi,,19.34807347,-99.26928411,SAN MATEO TLALTENANGO (PBLO),Cuajimalpa de Morelos
SAN MATEO TLALTENANGO (PBLO)-04-046-03,Colonias_sin_WiFi,,19.34237978,-99.276,SAN MATEO TLALTENANGO (PBLO),Cuajimalpa de Morelos
SAN MATEO TLALTENANGO (PBLO)-04-046-04,Colonias_sin_WiFi,,19.3408556,-99.28150987,SAN MATEO TLALTENANGO (PBLO),Cuajimalpa de Morelos
PRADOS DE CUAUTEPEC-05-139-01,Colonias_sin_WiFi,,19.56185958,-99.1421953,PRADOS DE CUAUTEPEC,Gustavo A. Madero
PREDIO DEGOLLADO-07-161-01,Colonias_sin_WiFi,,19.31641,-99.039065,PREDIO DEGOLLADO,Iztapalapa
PREDIO DEGOLLADO-07-161-02,Colonias_sin_WiFi,,19.317393,-99.040118,PREDIO DEGOLLADO,Iztapalapa
PREDIO DEGOLLADO-07-161-03,Colonias_sin_WiFi,,19.3157475,-99.03939135,PREDIO DEGOLLADO,Iztapalapa
PREDIO DEGOLLADO-07-161-04,Colonias_sin_WiFi,,19.31948007,-99.04013502,PREDIO DEGOLLADO,Iztapalapa
PREDIO DEGOLLADO-07-161-05,Colonias_sin_WiFi,,19.31906106,-99.03927741,PREDIO DEGOLLADO,Iztapalapa
PREDIO DEGOLLADO-07-161-06,Colonias_sin_WiFi,,19.31611702,-99.04023338,PREDIO DEGOLLADO,Iztapalapa
TORRES DE POTRERO-10-228-01,Colonias_sin_WiFi,,19.33101484,-99.24411721,TORRES DE POTRERO,Álvaro Obregón
TORRES DE POTRERO-10-228-02,Colonias_sin_WiFi,,19.329592,-99.245158,TORRES DE POTRERO,Álvaro Obregón
LA ANGOSTURA-10-094-01,Colonias_sin_WiFi,,19.33435392,-99.23377402,LA ANGOSTURA,Álvaro Obregón
PROF JOSE ARTURO LOPEZ-10-181-01,Colonias_sin_WiFi,,19.360571,-99.219263,PROF JOSE ARTURO LOPEZ,Álvaro Obregón
PROVIDENCIA II-05-235-01,Colonias_sin_WiFi,,19.485318,-99.06702,PROVIDENCIA II,Gustavo A. Madero
MARGARITA M DE JUAREZ-10-148-01,Colonias_sin_WiFi,,19.3818273,-99.23692834,MARGARITA M DE JUAREZ,Álvaro Obregón
PUENTE BLANCO-07-166-02,Colonias_sin_WiFi,,19.328805,-99.064015,PUENTE BLANCO,Iztapalapa
SAN JERONIMO ACULCO - LIDICE (PBLO)-08-045-1,Colonias_sin_WiFi,,19.31805,-99.225126,SAN JERONIMO ACULCO - LIDICE (PBLO),La Magdalena Contreras
TLACAELEL-05-182-02,Colonias_sin_WiFi,,19.56083475,-99.14259648,TLACAELEL,Gustavo A. Madero
REFORMA POLITICA II-07-288-01,Colonias_sin_WiFi,,19.33763,-99.0315,REFORMA POLITICA II,Iztapalapa
OLIVAR DE LOS PADRES-10-163-01,Colonias_sin_WiFi,,19.3368723,-99.2264443,OLIVAR DE LOS PADRES,Álvaro Obregón
JUAN ESCUTIA II-07-278-01,Colonias_sin_WiFi,,19.3883403,-99.04145427,JUAN ESCUTIA II,Iztapalapa
SAN ANTONIO-05-150-01,Colonias_sin_WiFi,,19.56044737,-99.13856139,SAN ANTONIO,Gustavo A. Madero
SAN BARTOLO EL CHICO-13-037-01,Colonias_sin_WiFi,,19.28329512,-99.12648667,SAN BARTOLO EL CHICO,Xochimilco
SAN CRISTOBAL (BARR)-13-038-01,Colonias_sin_WiFi,,19.25950691,-99.09945108,SAN CRISTOBAL (BARR),Xochimilco
SAN DIEGO (BARR)-13-039-01,Colonias_sin_WiFi,,19.26483893,-99.10029884,SAN DIEGO (BARR),Xochimilco
SAN ESTEBAN (BARR)-13-040-01,Colonias_sin_WiFi,,19.2641328,-99.098319,SAN ESTEBAN (BARR),Xochimilco
SAN FELIPE DE JESUS I-05-237-01,Colonias_sin_WiFi,,19.4947163,-99.0681132,SAN FELIPE DE JESUS I,Gustavo A. Madero
SAN FELIPE DE JESUS I-05-237-02,Colonias_sin_WiFi,,19.499546,-99.069505,SAN FELIPE DE JESUS I,Gustavo A. Madero
SAN FRANCISCO APOLOCALCO-07-179-01,Colonias_sin_WiFi,,19.33003298,-98.96796781,SAN FRANCISCO APOLOCALCO,Iztapalapa
SAN FRANCISCO APOLOCALCO-07-179-02,Colonias_sin_WiFi,,19.3275327,-98.967479,SAN FRANCISCO APOLOCALCO,Iztapalapa
LOS CERRILLOS I-13-025-01,Colonias_sin_WiFi,,19.2468423,-99.0205182,LOS CERRILLOS I,Xochimilco
SAN FRANCISCO CHIQUIMOLA-13-041-02,Colonias_sin_WiFi,,19.2417633,-99.025144,SAN FRANCISCO CHIQUIMOLA,Xochimilco
SAN FRANCISCO CHIQUIMOLA-13-041-03,Colonias_sin_WiFi,,19.24268829,-99.02796902,SAN FRANCISCO CHIQUIMOLA,Xochimilco
